Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
145,883,D,2,H,6,96.9,15.969,1.481
145,883,D,2,H,6,98.9,15.989,1.461
145,883,D,2,H,6,100.1,16.001,1.437
145,883,D,2,H,6,101.4,16.014,1.395
145,883,D,2,H,6,103.8,16.038,1.372
145,883,D,2,H,6,104.9,16.049,1.381
145,883,D,2,H,6,106.2,16.062,1.349
145,883,D,2,H,6,108.3,16.083,1.424
145,883,D,2,H,6,110.1,16.101,1.37
145,883,D,2,H,6,110.9,16.109,1.474
145,883,D,2,H,6,115.6,16.156,1.409
145,883,D,2,H,6,118,16.18,1.424
145,883,D,2,H,6,120.2,16.202,1.421
145,883,D,2,H,6,122.7,16.227,1.467
145,883,D,2,H,6,124.8,16.248,1.425
145,883,D,2,H,6,127.1,16.271,1.439
145,883,D,2,H,6,129.7,16.297,1.383
145,883,D,2,H,6,132,16.32,1.392
145,883,D,2,H,6,134.4,16.344,1.278
145,883,D,2,H,6,136.6,16.366,1.377
145,883,D,2,H,6,138.9,16.389,1.323
145,883,D,2,H,6,141.4,16.414,1.353
145,883,D,2,H,6,143.5,16.435,1.324
145,883,D,2,H,6,146,16.46,1.351
145,883,D,2,H,7,2.3,16.523,0.795
145,883,D,2,H,7,5,16.55,1.333
145,883,D,2,H,7,5.3,16.553,1.366
145,883,D,2,H,7,7.4,16.574,1.429
145,883,D,2,H,7,10,16.6,1.442
145,883,D,2,H,7,12.3,16.623,1.374
145,883,D,2,H,7,15,16.65,1.441
145,883,D,2,H,7,16.9,16.669,1.417
145,883,D,2,H,7,19.4,16.694,1.392
145,883,D,2,H,7,20,16.7,1.448
145,883,D,2,H,7,21.6,16.716,1.335
145,883,D,2,H,7,23.8,16.738,1.394
145,883,D,2,H,7,26.2,16.762,1.341
145,883,D,2,H,7,28.4,16.784,1.258
145,883,D,2,H,7,30.9,16.809,1.187
145,883,D,2,H,7,33.2,16.832,1.344
145,883,D,2,H,7,35.6,16.856,1.301
145,883,D,2,H,7,37.7,16.877,1.358
145,883,D,2,H,7,40.2,16.902,1.27
145,883,D,2,H,7,42.6,16.926,1.326
145,883,D,2,H,7,44.9,16.949,1.381
145,883,D,2,H,7,47.1,16.971,1.399
145,883,D,2,H,7,49.6,16.996,1.403
145,883,D,2,H,7,51.9,17.019,1.46
145,883,D,2,H,7,54.2,17.042,1.414
145,883,D,2,H,7,56.6,17.066,1.462
145,883,D,2,H,7,59,17.09,1.429
145,883,D,2,H,7,61.1,17.111,1.525
