Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
145,883,B,5,H,4,19.9,41.099,1.495
145,883,B,5,H,4,21.7,41.117,1.553
145,883,B,5,H,4,23.9,41.139,1.49
145,883,B,5,H,4,25.1,41.151,1.452
145,883,B,5,H,4,26.4,41.164,1.495
145,883,B,5,H,4,28.9,41.189,1.506
145,883,B,5,H,4,29.9,41.199,1.529
145,883,B,5,H,4,31.3,41.213,1.449
145,883,B,5,H,4,33.4,41.234,1.572
145,883,B,5,H,4,35.1,41.251,1.474
145,883,B,5,H,4,35.9,41.259,1.488
145,883,B,5,H,4,38.4,41.284,1.493
145,883,B,5,H,4,40,41.3,1.519
145,883,B,5,H,4,41,41.31,1.513
145,883,B,5,H,4,43.1,41.331,1.45
145,883,B,5,H,4,45,41.35,1.431
145,883,B,5,H,4,45.5,41.355,1.502
145,883,B,5,H,4,47.8,41.378,1.497
145,883,B,5,H,4,50,41.4,1.5
145,883,B,5,H,4,50.3,41.403,1.504
145,883,B,5,H,4,52.8,41.428,1.474
145,883,B,5,H,4,55.1,41.451,1.467
145,883,B,5,H,4,57.4,41.474,1.545
145,883,B,5,H,4,60,41.5,1.651
145,883,B,5,H,4,62.1,41.521,1.34
145,883,B,5,H,4,64.2,41.542,1.357
145,883,B,5,H,4,65,41.55,1.434
145,883,B,5,H,4,66.5,41.565,1.457
145,883,B,5,H,4,69.1,41.591,1.427
145,883,B,5,H,4,70,41.6,1.43
145,883,B,5,H,4,71.5,41.615,1.344
145,883,B,5,H,4,73.7,41.637,1.355
145,883,B,5,H,4,75.1,41.651,1.372
145,883,B,5,H,4,76.2,41.662,1.307
145,883,B,5,H,4,78.6,41.686,1.334
145,883,B,5,H,4,80,41.7,1.291
145,883,B,5,H,4,81.1,41.711,1.387
145,883,B,5,H,4,83.1,41.731,1.378
145,883,B,5,H,4,85,41.75,1.394
145,883,B,5,H,4,85.6,41.756,1.368
145,883,B,5,H,4,90.1,41.801,1.228
145,883,B,5,H,4,92.5,41.825,1.311
145,883,B,5,H,4,95,41.85,1.311
145,883,B,5,H,4,97.4,41.874,1.3
145,883,B,5,H,4,100,41.9,1.279
145,883,B,5,H,4,102,41.92,1.278
145,883,B,5,H,4,104.4,41.944,1.245
145,883,B,5,H,4,105,41.95,1.206
145,883,B,5,H,4,106.8,41.968,1.307
145,883,B,5,H,4,109.2,41.992,1.209
145,883,B,5,H,4,111.3,42.013,1.276
145,883,B,5,H,4,113.8,42.038,1.281
145,883,B,5,H,4,116,42.06,1.265
145,883,B,5,H,4,118.3,42.083,1.283
145,883,B,5,H,4,120.7,42.107,1.253
145,883,B,5,H,4,123.2,42.132,1.296
145,883,B,5,H,4,125.3,42.153,1.194
145,883,B,5,H,4,127.7,42.177,1.259
145,883,B,5,H,4,130.1,42.201,1.258
145,883,B,5,H,4,132.3,42.223,1.271
145,883,B,5,H,4,134.8,42.248,1.288
145,883,B,5,H,4,137.1,42.271,1.324
145,883,B,5,H,4,139.4,42.294,1.291
145,883,B,5,H,4,141.7,42.317,1.321
145,883,B,5,H,5,2.5,42.425,1.255
145,883,B,5,H,5,5,42.45,1.217
145,883,B,5,H,5,5.3,42.453,1.464
145,883,B,5,H,5,7.5,42.475,1.482
145,883,B,5,H,5,10,42.5,1.459
145,883,B,5,H,5,12.4,42.524,1.427
145,883,B,5,H,5,15,42.55,1.481
145,883,B,5,H,5,17,42.57,1.475
145,883,B,5,H,5,19.4,42.594,1.44
145,883,B,5,H,5,20,42.6,1.499
145,883,B,5,H,5,21.8,42.618,1.418
145,883,B,5,H,5,24.1,42.641,1.46
145,883,B,5,H,5,25,42.65,1.465
145,883,B,5,H,5,26.1,42.661,1.427
145,883,B,5,H,5,28.5,42.685,1.546
145,883,B,5,H,5,30,42.7,1.514
145,883,B,5,H,5,31,42.71,1.435
145,883,B,5,H,5,33.1,42.731,1.314
145,883,B,5,H,5,35,42.75,1.257
145,883,B,5,H,5,35.5,42.755,1.311
145,883,B,5,H,5,37.9,42.779,1.288
145,883,B,5,H,5,40,42.8,1.171
145,883,B,5,H,5,40.3,42.803,1.231
145,883,B,5,H,5,42.5,42.825,1.223
145,883,B,5,H,5,45,42.85,1.209
145,883,B,5,H,5,47.2,42.872,1.252
145,883,B,5,H,5,50,42.9,1.207
145,883,B,5,H,5,52.2,42.922,1.209
145,883,B,5,H,5,54.2,42.942,1.252
145,883,B,5,H,5,55,42.95,1.264
145,883,B,5,H,5,56.7,42.967,1.234
145,883,B,5,H,5,59.1,42.991,1.42
145,883,B,5,H,5,60,43,1.323
145,883,B,5,H,5,61.5,43.015,1.41
145,883,B,5,H,5,63.8,43.038,1.405
145,883,B,5,H,5,65.1,43.051,1.491
145,883,B,5,H,5,66.1,43.061,1.413
145,883,B,5,H,5,68.5,43.085,1.283
145,883,B,5,H,5,70,43.1,1.288
145,883,B,5,H,5,70.9,43.109,1.328
145,883,B,5,H,5,73.3,43.133,1.297
145,883,B,5,H,5,75,43.15,1.357
145,883,B,5,H,5,75.6,43.156,1.354
145,883,B,5,H,5,78,43.18,1.279
145,883,B,5,H,5,80,43.2,1.295
145,883,B,5,H,5,80.3,43.203,1.249
145,883,B,5,H,5,82.4,43.224,1.271
145,883,B,5,H,5,85.1,43.251,1.321
145,883,B,5,H,5,87.3,43.273,1.364
145,883,B,5,H,5,89.4,43.294,1.318
145,883,B,5,H,5,89.9,43.299,1.305
145,883,B,5,H,5,91.6,43.316,1.4
145,883,B,5,H,5,94.1,43.341,1.366
145,883,B,5,H,5,95,43.35,1.389
145,883,B,5,H,5,96.4,43.364,1.308
145,883,B,5,H,5,98.9,43.389,1.38
145,883,B,5,H,5,100,43.4,1.37
145,883,B,5,H,5,101.2,43.412,1.326
145,883,B,5,H,5,103.6,43.436,1.411
145,883,B,5,H,5,105,43.45,1.301
145,883,B,5,H,5,105.9,43.459,1.301
145,883,B,5,H,5,108.4,43.484,1.411
145,883,B,5,H,5,110.1,43.501,1.404
145,883,B,5,H,5,110.7,43.507,1.44
145,883,B,5,H,5,112.9,43.529,1.39
145,883,B,5,H,5,115.4,43.554,1.463
145,883,B,5,H,5,117.7,43.577,1.357
145,883,B,5,H,5,120.1,43.601,1.414
145,883,B,5,H,5,122.1,43.621,1.414
145,883,B,5,H,5,124.7,43.647,1.441
145,883,B,5,H,5,126.9,43.669,1.536
145,883,B,5,H,5,129.4,43.694,1.462
145,883,B,5,H,5,131.7,43.717,1.521
145,883,B,5,H,5,134,43.74,1.429
145,883,B,5,H,5,136.3,43.763,1.41
145,883,B,5,H,5,138.9,43.789,1.46
145,883,B,5,H,5,140.9,43.809,1.343
145,883,B,5,H,5,143.6,43.836,1.339
145,883,B,5,H,5,145.7,43.857,1.288
145,883,B,5,H,6,1.7,43.917,1.035
145,883,B,5,H,6,5,43.95,1.439
145,883,B,5,H,6,6.9,43.969,1.373
145,883,B,5,H,6,10,44,1.352
145,883,B,5,H,6,11.8,44.018,1.243
145,883,B,5,H,6,14.1,44.041,1.387
145,883,B,5,H,6,15,44.05,1.469
145,883,B,5,H,6,16.4,44.064,1.486
145,883,B,5,H,6,18.8,44.088,1.508
145,883,B,5,H,6,20,44.1,1.559
145,883,B,5,H,6,21.1,44.111,1.463
145,883,B,5,H,6,23.4,44.134,1.403
145,883,B,5,H,6,25,44.15,1.499
145,883,B,5,H,6,25.8,44.158,1.389
145,883,B,5,H,6,28.3,44.183,1.389
145,883,B,5,H,6,30,44.2,1.384
145,883,B,5,H,6,30.8,44.208,1.455
145,883,B,5,H,6,32.8,44.228,1.408
145,883,B,5,H,6,35,44.25,1.412
145,883,B,5,H,6,35.2,44.252,1.429
145,883,B,5,H,6,37.9,44.279,1.464
145,883,B,5,H,6,40,44.3,1.467
145,883,B,5,H,6,42.3,44.323,1.45
145,883,B,5,H,6,45,44.35,1.489
145,883,B,5,H,6,47.3,44.373,1.433
145,883,B,5,H,6,49.4,44.394,1.502
145,883,B,5,H,6,50,44.4,1.442
145,883,B,5,H,6,51.9,44.419,1.366
145,883,B,5,H,6,54.2,44.442,1.431
145,883,B,5,H,6,55.1,44.451,1.418
145,883,B,5,H,6,56.6,44.466,1.424
145,883,B,5,H,6,58.9,44.489,1.462
145,883,B,5,H,6,60,44.5,1.483
145,883,B,5,H,6,61.4,44.514,1.384
145,883,B,5,H,6,63.7,44.537,1.408
145,883,B,5,H,6,65,44.55,1.424
145,883,B,5,H,6,66.1,44.561,1.467
145,883,B,5,H,6,68.6,44.586,1.424
145,883,B,5,H,6,70.7,44.607,1.396
145,883,B,5,H,6,73.2,44.632,1.392
145,883,B,5,H,6,75.4,44.654,1.39
145,883,B,5,H,6,78,44.68,1.347
145,883,B,5,H,6,80.1,44.701,1.343
145,883,B,5,H,6,82.7,44.727,1.301
145,883,B,5,H,6,84.8,44.748,1.221
145,883,B,5,H,6,87.2,44.772,1.244
145,883,B,5,H,6,89.6,44.796,1.261
145,883,B,5,H,6,91.9,44.819,1.293
145,883,B,5,H,6,94.1,44.841,1.202
145,883,B,5,H,6,96.6,44.866,1.277
145,883,B,5,H,6,98.8,44.888,1.242
145,883,B,5,H,6,101.2,44.912,1.168
145,883,B,5,H,6,103.5,44.935,1.159
