Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
145,883,C,3,H,5,125.6,19.756,1.494
145,883,C,3,H,5,128,19.78,1.505
145,883,C,3,H,5,130.3,19.803,1.573
145,883,C,3,H,5,132.6,19.826,1.469
145,883,C,3,H,5,135,19.85,1.482
145,883,C,3,H,5,137.3,19.873,1.464
145,883,C,3,H,5,139.6,19.896,1.473
145,883,C,3,H,5,142.1,19.921,1.415
145,883,C,3,H,5,144.4,19.944,1.486
145,883,C,3,H,5,146.6,19.966,1.473
145,883,C,3,H,6,1.8,20.018,1.05
145,883,C,3,H,6,4.5,20.045,1.475
145,883,C,3,H,6,6.7,20.067,1.456
145,883,C,3,H,6,9.2,20.092,1.439
145,883,C,3,H,6,10,20.1,1.455
145,883,C,3,H,6,13.8,20.138,1.452
145,883,C,3,H,6,16.2,20.162,1.44
145,883,C,3,H,6,18.3,20.183,1.456
145,883,C,3,H,6,20.7,20.207,1.507
145,883,C,3,H,6,23.1,20.231,1.478
145,883,C,3,H,6,25,20.25,1.465
145,883,C,3,H,6,25.5,20.255,1.478
145,883,C,3,H,6,27.9,20.279,1.456
145,883,C,3,H,6,30.2,20.302,1.429
145,883,C,3,H,6,32.5,20.325,1.445
145,883,C,3,H,6,34.9,20.349,1.383
145,883,C,3,H,6,37.2,20.372,1.461
145,883,C,3,H,6,40,20.4,1.441
145,883,C,3,H,6,41.8,20.418,1.41
145,883,C,3,H,6,44.3,20.443,1.465
145,883,C,3,H,6,46.4,20.464,1.486
145,883,C,3,H,6,48.8,20.488,1.473
145,883,C,3,H,6,51.1,20.511,1.49
145,883,C,3,H,6,53.6,20.536,1.479
145,883,C,3,H,6,55,20.55,1.43
145,883,C,3,H,6,55.8,20.558,1.478
145,883,C,3,H,6,58.3,20.583,1.44
145,883,C,3,H,6,60.5,20.605,1.418
145,883,C,3,H,6,62.9,20.629,1.45
145,883,C,3,H,6,65.1,20.651,1.491
145,883,C,3,H,6,67.4,20.674,1.441
145,883,C,3,H,6,70,20.7,1.498
145,883,C,3,H,6,72.2,20.722,1.434
145,883,C,3,H,6,74.6,20.746,1.45
145,883,C,3,H,6,77.1,20.771,1.42
145,883,C,3,H,6,79.2,20.792,1.507
145,883,C,3,H,6,81.5,20.815,1.495
145,883,C,3,H,6,84,20.84,1.41
145,883,C,3,H,6,85,20.85,1.422
145,883,C,3,H,6,86.3,20.863,1.419
145,883,C,3,H,6,88.6,20.886,1.363
145,883,C,3,H,6,91,20.91,1.348
145,883,C,3,H,6,93.2,20.932,1.369
145,883,C,3,H,6,95.5,20.955,1.417
145,883,C,3,H,6,97.9,20.979,1.551
145,883,C,3,H,6,100,21,1.616
145,883,C,3,H,6,100.3,21.003,1.617
145,883,C,3,H,6,102.4,21.024,1.451
145,883,C,3,H,6,104.8,21.048,1.35
145,883,C,3,H,6,107.1,21.071,1.439
145,883,C,3,H,6,109.4,21.094,1.248
145,883,C,3,H,6,111.9,21.119,1.33
145,883,C,3,H,6,114.2,21.142,1.259
145,883,C,3,H,6,116.6,21.166,1.236
145,883,C,3,H,6,118.9,21.189,1.398
145,883,C,3,H,6,121.2,21.212,1.493
145,883,C,3,H,6,123.6,21.236,1.431
145,883,C,3,H,6,126,21.26,1.428
145,883,C,3,H,6,128.4,21.284,1.448
145,883,C,3,H,6,130.6,21.306,1.487
145,883,C,3,H,6,132.8,21.328,1.444
145,883,C,3,H,6,135.3,21.353,1.495
145,883,C,3,H,6,137.5,21.375,1.417
145,883,C,3,H,6,140,21.4,1.424
145,883,C,3,H,6,142.3,21.423,1.398
145,883,C,3,H,6,144.6,21.446,1.406
145,883,C,3,H,6,146.9,21.469,1.384
145,883,C,3,H,7,1.7,21.517,0.949
145,883,C,3,H,7,4.7,21.547,1.325
145,883,C,3,H,7,6.7,21.567,1.272
145,883,C,3,H,7,9.2,21.592,1.285
145,883,C,3,H,7,10,21.6,1.199
145,883,C,3,H,7,11.5,21.615,1.257
145,883,C,3,H,7,13.8,21.638,1.288
145,883,C,3,H,7,16.3,21.663,1.186
145,883,C,3,H,7,18.4,21.684,1.28
145,883,C,3,H,7,20.8,21.708,1.284
145,883,C,3,H,7,23,21.73,1.396
145,883,C,3,H,7,25,21.75,1.435
145,883,C,3,H,7,25.4,21.754,1.38
145,883,C,3,H,7,27.9,21.779,1.41
145,883,C,3,H,7,30.1,21.801,1.418
145,883,C,3,H,7,32.6,21.826,1.479
145,883,C,3,H,7,34.8,21.848,1.51
145,883,C,3,H,7,37.2,21.872,1.5
145,883,C,3,H,7,39.4,21.894,1.531
145,883,C,3,H,7,41.9,21.919,1.447
145,883,C,3,H,7,44.2,21.942,1.293
145,883,C,3,H,7,46.6,21.966,1.435
145,883,C,3,H,7,48.9,21.989,1.371
145,883,C,3,H,7,51.2,22.012,1.408
145,883,C,3,H,7,53.6,22.036,1.383
145,883,C,3,H,7,55.9,22.059,1.395
145,883,C,3,H,7,58.2,22.082,1.37
145,883,C,3,H,7,60.6,22.106,1.542
145,883,C,3,H,7,62.8,22.128,1.473
145,883,C,3,H,7,65.2,22.152,1.556
145,883,C,3,H,7,67.4,22.174,1.506
145,883,C,3,H,7,69.9,22.199,1.46
145,883,C,3,H,7,72.2,22.222,1.455
145,883,C,4,H,1,1.7,22.017,0.024
145,883,C,4,H,1,4.5,22.045,0.815
145,883,C,4,H,1,6.8,22.068,1.384
145,883,C,4,H,1,9.3,22.093,1.319
145,883,C,4,H,1,10,22.1,1.336
145,883,C,4,H,1,11.6,22.116,1.327
145,883,C,4,H,1,13.9,22.139,1.254
145,883,C,4,H,1,16.1,22.161,1.272
145,883,C,4,H,1,18.5,22.185,1.35
145,883,C,4,H,1,21,22.21,1.338
145,883,C,4,H,1,23.1,22.231,1.37
145,883,C,4,H,1,25,22.25,1.339
145,883,C,4,H,1,27.6,22.276,1.367
145,883,C,4,H,1,29.8,22.298,1.405
145,883,C,4,H,1,32.2,22.322,1.456
145,883,C,4,H,1,34.4,22.344,1.406
145,883,C,4,H,1,36.9,22.369,1.424
145,883,C,4,H,1,39.1,22.391,1.392
145,883,C,4,H,1,40,22.4,1.44
145,883,C,4,H,1,41.4,22.414,1.574
145,883,C,4,H,1,43.9,22.439,1.506
145,883,C,4,H,1,46.1,22.461,1.397
145,883,C,4,H,1,48.6,22.486,1.419
145,883,C,4,H,1,50.8,22.508,1.431
145,883,C,4,H,1,53.2,22.532,1.352
145,883,C,4,H,1,55,22.55,1.417
145,883,C,4,H,1,55.6,22.556,1.479
145,883,C,4,H,1,57.8,22.578,1.404
145,883,C,4,H,1,60.3,22.603,1.465
145,883,C,4,H,1,62.5,22.625,1.483
145,883,C,4,H,1,65,22.65,1.447
145,883,C,4,H,1,67.2,22.672,1.382
145,883,C,4,H,1,70,22.7,1.434
145,883,C,4,H,1,72,22.72,1.468
145,883,C,4,H,1,74.2,22.742,1.382
145,883,C,4,H,1,76.5,22.765,1.402
145,883,C,4,H,1,79,22.79,1.396
145,883,C,4,H,1,81.2,22.812,1.456
145,883,C,4,H,1,83.7,22.837,1.393
145,883,C,4,H,1,85,22.85,1.346
145,883,C,4,H,1,86,22.86,1.45
145,883,C,4,H,1,88.2,22.882,1.414
145,883,C,4,H,1,90.7,22.907,1.421
145,883,C,4,H,1,92.9,22.929,1.458
145,883,C,4,H,1,95.3,22.953,1.48
145,883,C,4,H,1,97.5,22.975,1.432
145,883,C,4,H,1,100,23,1.443
145,883,C,4,H,1,102.4,23.024,1.487
145,883,C,4,H,1,104.6,23.046,1.411
145,883,C,4,H,1,107.1,23.071,1.35
145,883,C,4,H,1,109.3,23.093,1.437
145,883,C,4,H,1,111.7,23.117,1.408
145,883,C,4,H,1,113.9,23.139,1.444
145,883,C,4,H,1,116.4,23.164,1.456
145,883,C,4,H,1,118.6,23.186,1.429
145,883,C,4,H,1,121,23.21,1.545
145,883,C,4,H,1,123.2,23.232,1.373
145,883,C,4,H,1,125.7,23.257,1.456
145,883,C,4,H,1,127.9,23.279,1.429
145,883,C,4,H,1,130.4,23.304,1.316
145,883,C,4,H,1,132.6,23.326,1.416
145,883,C,4,H,1,135.2,23.352,1.424
145,883,C,4,H,1,137.3,23.373,1.466
145,883,C,4,H,1,139.6,23.396,1.478
145,883,C,4,H,1,142.1,23.421,1.434
145,883,C,4,H,1,144.3,23.443,1.461
145,883,C,4,H,1,146.8,23.468,1.457
145,883,C,4,H,2,1.7,23.517,1.064
145,883,C,4,H,2,4.4,23.544,1.355
145,883,C,4,H,2,6.9,23.569,1.367
145,883,C,4,H,2,9.1,23.591,1.434
145,883,C,4,H,2,10,23.6,1.357
145,883,C,4,H,2,11.3,23.613,1.39
145,883,C,4,H,2,13.8,23.638,1.35
145,883,C,4,H,2,16,23.66,1.337
145,883,C,4,H,2,18.5,23.685,1.364
145,883,C,4,H,2,20.6,23.706,1.35
145,883,C,4,H,2,23.1,23.731,1.424
145,883,C,4,H,2,25,23.75,1.411
145,883,C,4,H,2,25.5,23.755,1.373
145,883,C,4,H,2,27.7,23.777,1.358
145,883,C,4,H,2,30.2,23.802,1.38
145,883,C,4,H,2,32.4,23.824,1.405
145,883,C,4,H,2,34.8,23.848,1.355
145,883,C,4,H,2,37.1,23.871,1.422
145,883,C,4,H,2,39.9,23.899,1.43
145,883,C,4,H,2,41.7,23.917,1.386
145,883,C,4,H,2,44.1,23.941,1.355
145,883,C,4,H,2,46.3,23.963,1.484
145,883,C,4,H,2,48.8,23.988,1.4
145,883,C,4,H,2,51,24.01,1.389
145,883,C,4,H,2,53.6,24.036,1.436
145,883,C,4,H,2,55,24.05,1.478
145,883,C,4,H,2,56,24.06,1.366
145,883,C,4,H,2,58.1,24.081,1.446
145,883,C,4,H,2,60.6,24.106,1.472
145,883,C,4,H,2,62.8,24.128,1.382
145,883,C,4,H,2,65.3,24.153,1.464
145,883,C,4,H,2,67.5,24.175,1.479
145,883,C,4,H,2,70,24.2,1.558
145,883,C,4,H,2,72.3,24.223,1.446
145,883,C,4,H,2,74.6,24.246,1.527
145,883,C,4,H,2,77,24.27,1.476
145,883,C,4,H,2,79.2,24.292,1.446
145,883,C,4,H,2,81.6,24.316,1.468
145,883,C,4,H,2,84,24.34,1.53
145,883,C,4,H,2,84.9,24.349,1.52
145,883,C,4,H,2,86.2,24.362,1.436
145,883,C,4,H,2,88.6,24.386,1.332
145,883,C,4,H,2,91,24.41,1.434
145,883,C,4,H,2,93.2,24.432,1.429
145,883,C,4,H,2,95.5,24.455,1.448
145,883,C,4,H,2,97.9,24.479,1.502
145,883,C,4,H,2,100,24.5,1.442
145,883,C,4,H,2,100.1,24.501,1.513
145,883,C,4,H,2,102.4,24.524,1.487
145,883,C,4,H,2,104.8,24.548,1.377
145,883,C,4,H,2,107.1,24.571,1.455
145,883,C,4,H,2,109.4,24.594,1.455
145,883,C,4,H,2,112,24.62,1.449
145,883,C,4,H,2,114.1,24.641,1.426
145,883,C,4,H,2,116.6,24.666,1.486
145,883,C,4,H,2,118.7,24.687,1.445
145,883,C,4,H,2,121.2,24.712,1.418
145,883,C,4,H,2,123.4,24.734,1.524
145,883,C,4,H,2,125.9,24.759,1.514
145,883,C,4,H,2,128,24.78,1.452
145,883,C,4,H,2,130.5,24.805,1.44
145,883,C,4,H,2,132.7,24.827,1.517
145,883,C,4,H,2,135.2,24.852,1.456
145,883,C,4,H,2,137.4,24.874,1.441
145,883,C,4,H,2,140,24.9,1.521
145,883,C,4,H,2,142,24.92,1.435
145,883,C,4,H,2,144.7,24.947,1.461
145,883,C,4,H,2,146.6,24.966,1.505
145,883,C,4,H,3,2,25.02,0.99
145,883,C,4,H,3,4.6,25.046,1.42
145,883,C,4,H,3,7.1,25.071,1.495
145,883,C,4,H,3,9.4,25.094,1.397
145,883,C,4,H,3,10,25.1,1.399
145,883,C,4,H,3,11.7,25.117,1.441
145,883,C,4,H,3,14.2,25.142,1.461
145,883,C,4,H,3,16.3,25.163,1.479
145,883,C,4,H,3,18.8,25.188,1.383
145,883,C,4,H,3,20.9,25.209,1.503
145,883,C,4,H,3,23.5,25.235,1.465
145,883,C,4,H,3,25,25.25,1.448
145,883,C,4,H,3,25.8,25.258,1.466
145,883,C,4,H,3,28.2,25.282,1.472
145,883,C,4,H,3,30.5,25.305,1.422
145,883,C,4,H,3,32.7,25.327,1.452
145,883,C,4,H,3,35.1,25.351,1.378
145,883,C,4,H,3,37.4,25.374,1.49
145,883,C,4,H,3,40,25.4,1.368
145,883,C,4,H,3,42.2,25.422,1.458
145,883,C,4,H,3,44.3,25.443,1.425
145,883,C,4,H,3,46.8,25.468,1.416
145,883,C,4,H,3,49,25.49,1.411
145,883,C,4,H,3,51.5,25.515,1.414
145,883,C,4,H,3,53.6,25.536,1.446
145,883,C,4,H,3,55,25.55,1.479
145,883,C,4,H,3,56,25.56,1.409
145,883,C,4,H,3,58.5,25.585,1.463
145,883,C,4,H,3,60.7,25.607,1.427
145,883,C,4,H,3,63.1,25.631,1.396
145,883,C,4,H,3,65.4,25.654,1.425
145,883,C,4,H,3,67.7,25.677,1.479
145,883,C,4,H,3,70,25.7,1.429
145,883,C,4,H,3,72.3,25.723,1.534
145,883,C,4,H,3,74.8,25.748,1.43
145,883,C,4,H,3,77.1,25.771,1.383
145,883,C,4,H,3,79.4,25.794,1.441
145,883,C,4,H,3,81.7,25.817,1.449
145,883,C,4,H,3,84,25.84,1.393
145,883,C,4,H,3,85.1,25.851,1.436
145,883,C,4,H,3,86.4,25.864,1.498
145,883,C,4,H,3,88.7,25.887,1.403
145,883,C,4,H,3,91.2,25.912,1.469
145,883,C,4,H,3,93.5,25.935,1.416
145,883,C,4,H,3,95.9,25.959,1.428
145,883,C,4,H,3,98,25.98,1.533
145,883,C,4,H,3,100,26,1.426
145,883,C,4,H,3,100.5,26.005,1.482
145,883,C,4,H,3,102.9,26.029,1.4
145,883,C,4,H,3,105.3,26.053,1.427
145,883,C,4,H,3,107.5,26.075,1.431
145,883,C,4,H,3,109.9,26.099,1.463
145,883,C,4,H,3,112.1,26.121,1.38
145,883,C,4,H,3,114.7,26.147,1.424
145,883,C,4,H,3,116.8,26.168,1.42
145,883,C,4,H,3,119.3,26.193,1.369
145,883,C,4,H,3,121.6,26.216,1.443
145,883,C,4,H,3,124.1,26.241,1.462
145,883,C,4,H,3,126.2,26.262,1.395
145,883,C,4,H,3,128.6,26.286,1.421
145,883,C,4,H,3,130.8,26.308,1.465
145,883,C,4,H,3,133.3,26.333,1.44
145,883,C,4,H,3,135.5,26.355,1.408
145,883,C,4,H,3,138.1,26.381,1.437
145,883,C,4,H,3,140.1,26.401,1.449
145,883,C,4,H,3,142.7,26.427,1.433
145,883,C,4,H,3,145,26.45,1.406
145,883,C,4,H,3,147.2,26.472,1.384
145,883,C,4,H,4,1.8,26.518,0.634
145,883,C,4,H,4,4.5,26.545,1.314
145,883,C,4,H,4,6.9,26.569,1.416
145,883,C,4,H,4,9.2,26.592,1.42
145,883,C,4,H,4,10,26.6,1.398
145,883,C,4,H,4,11.7,26.617,1.449
145,883,C,4,H,4,14.1,26.641,1.388
145,883,C,4,H,4,16.2,26.662,1.44
145,883,C,4,H,4,18.8,26.688,1.452
145,883,C,4,H,4,20.9,26.709,1.446
145,883,C,4,H,4,23.3,26.733,1.455
145,883,C,4,H,4,25,26.75,1.393
145,883,C,4,H,4,25.7,26.757,1.339
145,883,C,4,H,4,28,26.78,1.434
145,883,C,4,H,4,30.4,26.804,1.432
145,883,C,4,H,4,32.6,26.826,1.494
145,883,C,4,H,4,35.1,26.851,1.483
145,883,C,4,H,4,37.3,26.873,1.427
145,883,C,4,H,4,40,26.9,1.464
145,883,C,4,H,4,42.1,26.921,1.421
145,883,C,4,H,4,44.2,26.942,1.453
145,883,C,4,H,4,46.7,26.967,1.428
145,883,C,4,H,4,49,26.99,1.386
145,883,C,4,H,4,51.4,27.014,1.397
145,883,C,4,H,4,53.6,27.036,1.412
145,883,C,4,H,4,55,27.05,1.414
145,883,C,4,H,4,55.9,27.059,1.457
145,883,C,4,H,4,58.4,27.084,1.443
145,883,C,4,H,4,60.6,27.106,1.447
145,883,C,4,H,4,63,27.13,1.389
145,883,C,4,H,4,65.3,27.153,1.414
145,883,C,4,H,4,67.9,27.179,1.467
145,883,C,4,H,4,70,27.2,1.439
145,883,C,4,H,4,72.2,27.222,1.373
145,883,C,4,H,4,74.6,27.246,1.48
145,883,C,4,H,4,76.9,27.269,1.411
145,883,C,4,H,4,79.4,27.294,1.165
145,883,C,4,H,4,81.6,27.316,1.209
145,883,C,4,H,4,83.9,27.339,1.186
145,883,C,4,H,4,84.9,27.349,1.182
145,883,C,4,H,4,86.2,27.362,1.181
145,883,C,4,H,4,88.4,27.384,1.1
145,883,C,4,H,4,90.9,27.409,1.163
145,883,C,4,H,4,93,27.43,1.142
145,883,C,4,H,4,95.5,27.455,1.13
145,883,C,4,H,4,97.9,27.479,1.163
145,883,C,4,H,4,100,27.5,1.125
145,883,C,4,H,4,100.4,27.504,1.12
145,883,C,4,H,4,102.4,27.524,1.171
145,883,C,4,H,4,104.9,27.549,1.184
145,883,C,4,H,4,107.2,27.572,1.142
145,883,C,4,H,4,109.6,27.596,1.117
145,883,C,4,H,4,111.7,27.617,1.112
145,883,C,4,H,4,114.2,27.642,1.106
145,883,C,4,H,4,116.4,27.664,1.169
145,883,C,4,H,4,118.9,27.689,1.107
145,883,C,4,H,4,121.1,27.711,1.159
145,883,C,4,H,4,123.6,27.736,1.156
145,883,C,4,H,4,125.7,27.757,1.172
145,883,C,4,H,4,128.3,27.783,1.385
145,883,C,4,H,4,130.5,27.805,1.483
145,883,C,4,H,4,132.8,27.828,1.515
145,883,C,4,H,4,135.2,27.852,1.425
145,883,C,4,H,4,137.6,27.876,1.502
145,883,C,4,H,4,139.7,27.897,1.434
145,883,C,4,H,4,142.3,27.923,1.42
145,883,C,4,H,4,144.5,27.945,1.389
145,883,C,4,H,4,147,27.97,1.474
145,883,C,4,H,5,1.8,28.018,1.253
145,883,C,4,H,5,4.5,28.045,1.482
145,883,C,4,H,5,6.9,28.069,1.476
145,883,C,4,H,5,9.2,28.092,1.488
145,883,C,4,H,5,10,28.1,1.451
145,883,C,4,H,5,11.7,28.117,1.439
145,883,C,4,H,5,14,28.14,1.475
145,883,C,4,H,5,16.1,28.161,1.364
145,883,C,4,H,5,18.6,28.186,1.43
145,883,C,4,H,5,20.8,28.208,1.443
145,883,C,4,H,5,23.3,28.233,1.424
145,883,C,4,H,5,25,28.25,1.42
145,883,C,4,H,5,25.8,28.258,1.456
145,883,C,4,H,5,27.9,28.279,1.397
145,883,C,4,H,5,30.5,28.305,1.466
145,883,C,4,H,5,32.7,28.327,1.491
145,883,C,4,H,5,35.1,28.351,1.384
145,883,C,4,H,5,37.3,28.373,1.488
145,883,C,4,H,5,40,28.4,1.401
145,883,C,4,H,5,42.2,28.422,1.449
145,883,C,4,H,5,44.4,28.444,1.511
145,883,C,4,H,5,46.8,28.468,1.437
145,883,C,4,H,5,49,28.49,1.41
145,883,C,4,H,5,51.5,28.515,1.476
145,883,C,4,H,5,53.7,28.537,1.367
145,883,C,4,H,5,55,28.55,1.446
145,883,C,4,H,5,56,28.56,1.429
145,883,C,4,H,5,58.7,28.587,1.494
145,883,C,4,H,5,60.7,28.607,1.412
145,883,C,4,H,5,63.2,28.632,1.403
145,883,C,4,H,5,65.4,28.654,1.44
145,883,C,4,H,5,67.9,28.679,1.408
145,883,C,4,H,5,70,28.7,1.41
145,883,C,4,H,5,70.3,28.703,1.432
145,883,C,4,H,5,72.4,28.724,1.386
145,883,C,4,H,5,74.9,28.749,1.186
145,883,C,4,H,5,77.3,28.773,1.451
145,883,C,4,H,5,79.5,28.795,1.402
145,883,C,4,H,5,82,28.82,1.405
145,883,C,4,H,5,84.1,28.841,1.359
145,883,C,4,H,5,85,28.85,1.419
145,883,C,4,H,5,86.6,28.866,1.455
145,883,C,4,H,5,89.1,28.891,1.472
145,883,C,4,H,5,91.2,28.912,1.371
145,883,C,4,H,5,93.6,28.936,1.386
145,883,C,4,H,5,95.9,28.959,1.367
145,883,C,4,H,5,98.2,28.982,1.424
145,883,C,4,H,5,100,29,1.425
145,883,C,4,H,5,100.8,29.008,1.477
145,883,C,4,H,5,102.9,29.029,1.448
145,883,C,4,H,5,105.5,29.055,1.393
145,883,C,4,H,5,107.6,29.076,1.394
145,883,C,4,H,5,110.1,29.101,1.451
145,883,C,4,H,5,112.2,29.122,1.384
145,883,C,4,H,5,114.7,29.147,1.433
145,883,C,4,H,5,116.9,29.169,1.442
145,883,C,4,H,5,119.4,29.194,1.434
145,883,C,4,H,5,121.6,29.216,1.441
145,883,C,4,H,5,124.1,29.241,1.487
145,883,C,4,H,5,126.4,29.264,1.44
145,883,C,4,H,5,128.7,29.287,1.403
145,883,C,4,H,5,130.9,29.309,1.431
145,883,C,4,H,5,133.4,29.334,1.389
145,883,C,4,H,5,135.6,29.356,1.417
145,883,C,4,H,5,138.1,29.381,1.383
145,883,C,4,H,5,140.3,29.403,1.49
145,883,C,4,H,5,142.8,29.428,1.459
145,883,C,4,H,5,145,29.45,1.459
145,883,C,4,H,5,147.3,29.473,1.429
145,883,C,4,H,6,1.7,29.517,0.88
145,883,C,4,H,6,4.6,29.546,1.428
145,883,C,4,H,6,6.9,29.569,1.448
145,883,C,4,H,6,9.1,29.591,1.452
145,883,C,4,H,6,10,29.6,1.398
145,883,C,4,H,6,11.5,29.615,1.447
145,883,C,4,H,6,14.1,29.641,1.387
145,883,C,4,H,6,15.5,29.655,1.409
145,883,C,4,H,6,18.5,29.685,1.39
145,883,C,4,H,6,20.9,29.709,1.432
145,883,C,4,H,6,23.2,29.732,1.424
145,883,C,4,H,6,24.9,29.749,1.421
145,883,C,4,H,6,25.7,29.757,1.383
145,883,C,4,H,6,27.8,29.778,1.448
145,883,C,4,H,6,30.3,29.803,1.384
145,883,C,4,H,6,32.5,29.825,1.483
145,883,C,4,H,6,34.9,29.849,1.421
145,883,C,4,H,6,37.1,29.871,1.436
145,883,C,4,H,6,40,29.9,1.448
145,883,C,4,H,6,42,29.92,1.415
145,883,C,4,H,6,44.1,29.941,1.44
145,883,C,4,H,6,46.4,29.964,1.46
145,883,C,4,H,6,49,29.99,1.467
145,883,C,4,H,6,51.3,30.013,1.461
145,883,C,4,H,6,53.6,30.036,1.493
145,883,C,4,H,6,55,30.05,1.442
145,883,C,4,H,6,56,30.06,1.41
145,883,C,4,H,6,58.2,30.082,1.451
145,883,C,4,H,6,60.8,30.108,1.409
145,883,C,4,H,6,62.9,30.129,1.447
145,883,C,4,H,6,65.4,30.154,1.489
145,883,C,4,H,6,67.6,30.176,1.405
145,883,C,4,H,6,70,30.2,1.472
145,883,C,4,H,6,72.2,30.222,1.447
145,883,C,4,H,6,74.7,30.247,1.509
145,883,C,4,H,6,76.9,30.269,1.452
145,883,C,4,H,6,79.3,30.293,1.5
145,883,C,4,H,6,81.6,30.316,1.375
145,883,C,4,H,6,84.1,30.341,1.42
145,883,C,4,H,6,86.2,30.362,1.451
145,883,C,4,H,6,88.6,30.386,1.424
145,883,C,4,H,6,90.9,30.409,1.529
145,883,C,4,H,6,93.3,30.433,1.435
145,883,C,4,H,6,95.7,30.457,1.457
145,883,C,5,H,1,1.6,31.516,0.978
145,883,C,5,H,1,4.4,31.544,1.395
145,883,C,5,H,1,6.7,31.567,1.417
145,883,C,5,H,1,9.2,31.592,1.429
145,883,C,5,H,1,10,31.6,1.367
145,883,C,5,H,1,11.5,31.615,1.369
145,883,C,5,H,1,13.8,31.638,1.412
145,883,C,5,H,1,16.3,31.663,1.367
145,883,C,5,H,1,18.6,31.686,1.398
145,883,C,5,H,1,20.8,31.708,1.411
145,883,C,5,H,1,23,31.73,1.379
145,883,C,5,H,1,25,31.75,1.38
145,883,C,5,H,1,25.5,31.755,1.383
145,883,C,5,H,1,28.1,31.781,1.354
145,883,C,5,H,1,30.1,31.801,1.312
145,883,C,5,H,1,32.7,31.827,1.352
145,883,C,5,H,1,34.8,31.848,1.314
145,883,C,5,H,1,37.3,31.873,1.316
145,883,C,5,H,1,40,31.9,1.299
145,883,C,5,H,1,41.8,31.918,1.402
145,883,C,5,H,1,44.4,31.944,1.248
145,883,C,5,H,1,46.5,31.965,1.326
145,883,C,5,H,1,49.1,31.991,1.293
145,883,C,5,H,1,51.2,32.012,1.481
145,883,C,5,H,1,53.6,32.036,1.456
145,883,C,5,H,1,55,32.05,1.67
145,883,C,5,H,1,56,32.06,1.651
145,883,C,5,H,1,58.4,32.084,1.586
145,883,C,5,H,1,60.8,32.108,1.321
145,883,C,5,H,1,62.9,32.129,1.33
145,883,C,5,H,1,65.4,32.154,1.302
145,883,C,5,H,1,67.6,32.176,1.284
145,883,C,5,H,1,70,32.2,1.279
145,883,C,5,H,1,72.5,32.225,1.301
145,883,C,5,H,1,74.7,32.247,1.318
145,883,C,5,H,1,77.2,32.272,1.302
145,883,C,5,H,1,79.4,32.294,1.211
145,883,C,5,H,1,81.9,32.319,1.314
145,883,C,5,H,1,84,32.34,1.431
145,883,C,5,H,1,85,32.35,1.48
145,883,C,5,H,1,86.7,32.367,1.462
145,883,C,5,H,1,88.8,32.388,1.505
145,883,C,5,H,1,91.3,32.413,1.556
145,883,C,5,H,1,93.5,32.435,1.46
145,883,C,5,H,1,96,32.46,1.529
145,883,C,5,H,1,98.2,32.482,1.493
145,883,C,5,H,1,100,32.5,1.447
145,883,C,5,H,1,100.8,32.508,1.46
145,883,C,5,H,1,103.2,32.532,1.483
145,883,C,5,H,1,105.3,32.553,1.495
145,883,C,5,H,1,107.8,32.578,1.507
145,883,C,5,H,1,109.9,32.599,1.518
145,883,C,5,H,1,112.4,32.624,1.497
145,883,C,5,H,1,114.8,32.648,1.49
145,883,C,5,H,1,117.3,32.673,1.489
145,883,C,5,H,1,119.3,32.693,1.428
145,883,C,5,H,1,121.8,32.718,1.448
145,883,C,5,H,1,123.9,32.739,1.38
145,883,C,5,H,1,126.5,32.765,1.413
145,883,C,5,H,1,128.8,32.788,1.441
145,883,C,5,H,1,131.2,32.812,1.367
145,883,C,5,H,1,133.5,32.835,1.301
145,883,C,5,H,1,136,32.86,1.349
145,883,C,5,H,1,138,32.88,1.402
145,883,C,5,H,1,140.4,32.904,1.371
145,883,C,5,H,1,142.7,32.927,1.322
145,883,C,5,H,1,145.1,32.951,1.37
145,883,C,5,H,1,147.2,32.972,1.344
145,883,C,5,H,2,1.8,33.018,0.682
145,883,C,5,H,2,4.7,33.047,1.337
145,883,C,5,H,2,6.9,33.069,1.349
145,883,C,5,H,2,9.2,33.092,1.399
145,883,C,5,H,2,10,33.1,1.398
145,883,C,5,H,2,13.9,33.139,1.362
145,883,C,5,H,2,16.4,33.164,1.413
145,883,C,5,H,2,18.5,33.185,1.434
145,883,C,5,H,2,20.8,33.208,1.352
145,883,C,5,H,2,23.1,33.231,1.334
145,883,C,5,H,2,25,33.25,1.326
145,883,C,5,H,2,25.5,33.255,1.356
145,883,C,5,H,2,28,33.28,1.426
145,883,C,5,H,2,30.2,33.302,1.314
145,883,C,5,H,2,32.5,33.325,1.373
145,883,C,5,H,2,34.9,33.349,1.373
145,883,C,5,H,2,37.2,33.372,1.506
145,883,C,5,H,2,40,33.4,1.477
145,883,C,5,H,2,41.8,33.418,1.553
145,883,C,5,H,2,44.2,33.442,1.499
145,883,C,5,H,2,46.5,33.465,1.479
145,883,C,5,H,2,48.9,33.489,1.387
145,883,C,5,H,2,51.1,33.511,1.511
145,883,C,5,H,2,53.6,33.536,1.479
145,883,C,5,H,2,54.9,33.549,1.463
145,883,C,5,H,2,55.9,33.559,1.517
145,883,C,5,H,2,58.2,33.582,1.419
145,883,C,5,H,2,60.6,33.606,1.471
